seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr9	15422348	15422359	12	*	X08281	6619	15422782	15465831	43050	+	422	upstream	422	SNAPC3
chr9	15511250	15511259	10	*	X08282	11168	15464065	15511003	46939	-	246	upstream	246	PSIP1
chr9	15552270	15552314	45	*	X08283	203238	15552872	15971897	419026	+	557	upstream	557	CCDC171
chr9	16871351	16871361	11	*	X08289	54796	16409501	16870786	461286	-	564	upstream	564	BNC2
chr9	16871946	16871956	11	*	X08290	54796	16409501	16870786	461286	-	1159	upstream	1159	BNC2
chr9	17134871	17134879	9	*	X08291	54875	17135038	17503917	368880	+	158	upstream	158	CNTLN
chr9	17578568	17578577	10	*	X08292	6456	17578953	17797122	218170	+	375	upstream	375	SH3GL2
chr9	18474354	18474364	11	*	X08294	92949	18474079	18910947	436869	+	0	inside	274	ADAMTSL1
chr9	18474375	18474390	16	*	X08295	92949	18474079	18910947	436869	+	0	inside	295	ADAMTSL1
chr9	19788901	19788910	10	*	X08300	25769	19507450	19787017	279568	-	1883	upstream	1883	SLC24A2
chr9	21801811	21801827	17	*	X08313	4507	21802635	22029593	226959	+	807	upstream	807	MTAP
chr9	21993800	21993845	46	*	X08316	100048912	21994790	22121093	126304	+	944	upstream	944	CDKN2B-AS1
chr9	21994286	21994295	10	*	X08317	100048912	21994790	22121093	126304	+	494	upstream	494	CDKN2B-AS1
chr9	21994286	21994295	10	*	X08317	1029	21967751	21994490	26740	-	0	inside	194	CDKN2A
chr9	21994576	21994584	9	*	X08318	100048912	21994790	22121093	126304	+	205	upstream	205	CDKN2B-AS1
chr9	21994576	21994584	9	*	X08318	1029	21967751	21994490	26740	-	85	upstream	85	CDKN2A
chr9	21994616	21994625	10	*	X08319	100048912	21994790	22121093	126304	+	164	upstream	164	CDKN2B-AS1
chr9	21994616	21994625	10	*	X08319	1029	21967751	21994490	26740	-	125	upstream	125	CDKN2A
chr9	23826310	23826318	9	*	X08327	1993	23690103	23826063	135961	-	246	upstream	246	ELAVL2
chr9	26947291	26947299	9	*	X08332	80173	26947037	27062931	115895	+	0	inside	253	IFT74
chr9	26947291	26947299	9	*	X08332	9373	26903368	26947468	44101	-	0	inside	168	PLAA
chr9	29213588	29213600	13	*	X08334	158038	27948084	29212998	1264915	-	589	upstream	589	LINGO2
chr9	29213603	29213611	9	*	X08335	158038	27948084	29212998	1264915	-	604	upstream	604	LINGO2
chr9	29213614	29213624	11	*	X08336	158038	27948084	29212998	1264915	-	615	upstream	615	LINGO2
chr9	29213629	29213639	11	*	X08337	158038	27948084	29212998	1264915	-	630	upstream	630	LINGO2
chr9	32782271	32782280	10	*	X08339	401498	32783497	32789199	5703	+	1216	upstream	1216	TMEM215
chr9	33168008	33168016	9	*	X08343	2683	33110639	33167356	56718	-	651	upstream	651	B4GALT1
chr9	33448170	33448178	9	*	X08344	360	33441152	33447631	6480	-	538	upstream	538	AQP3
chr9	33523495	33523504	10	*	X08345	441459	33524411	33573001	48591	+	906	upstream	906	ANKRD18B
chr9	33817065	33817079	15	*	X08346	54926	33817182	33920401	103220	+	102	upstream	102	UBE2R2
chr9	34590155	34590185	31	*	X08358	1271	34551430	34590138	38709	-	16	upstream	16	CNTFR
chr9	34989551	34989563	13	*	X08363	25822	34989638	34998430	8793	+	74	upstream	74	DNAJB5
chr9	35104525	35104535	11	*	X08368	30968	35099889	35103154	3266	-	1370	upstream	1370	STOML2
chr9	35104549	35104557	9	*	X08369	30968	35099889	35103154	3266	-	1394	upstream	1394	STOML2
chr9	35647650	35647660	11	*	X08373	971	35609976	35646854	36879	-	795	upstream	795	CD72
chr9	35658293	35658308	16	*	X08374	203260	35658287	35661500	3214	+	0	inside	5	CCDC107
chr9	35658293	35658308	16	*	X08374	6023	35657748	35658015	268	-	277	upstream	277	RMRP
chr9	36400990	36400998	9	*	X08378	152006	36336399	36401195	64797	-	0	inside	196	RNF38
chr9	37036212	37036221	10	*	X08384	5079	36838531	37034476	195946	-	1735	upstream	1735	PAX5
chr9	37422522	37422532	11	*	X08387	9380	37422681	37436986	14306	+	148	upstream	148	GRHPR
chr9	37465987	37466007	21	*	X08388	9925	37438100	37465407	27308	-	579	upstream	579	ZBTB5
chr9	37485472	37485480	9	*	X08389	64425	37485945	37503693	17749	+	464	upstream	464	POLR1E
chr9	37784977	37784985	9	*	X08391	51010	37779711	37785089	5379	-	0	inside	103	EXOSC3
chr9	37785568	37785578	11	*	X08392	51010	37779711	37785089	5379	-	478	upstream	478	EXOSC3
chr9	37904938	37904946	9	*	X08393	92014	37877572	37904350	26779	-	587	upstream	587	SLC25A51
chr9	38069246	38069254	9	*	X08394	6461	37915895	38069210	153316	-	35	upstream	35	SHB
chr9	38425032	38425040	9	*	X08397	347252	38406525	38424444	17920	-	587	upstream	587	IGFBPL1
chr9	38425055	38425063	9	*	X08398	347252	38406525	38424444	17920	-	610	upstream	610	IGFBPL1
chr9	38620702	38620710	9	*	X08399	158228	38620731	38623277	2547	+	20	upstream	20	FAM201A
chr9	38620702	38620710	9	*	X08399	253650	38543236	38620360	77125	-	341	upstream	341	ANKRD18A
chr9	38622287	38622296	10	*	X08400	253650	38543236	38620360	77125	-	1926	upstream	1926	ANKRD18A
chr9	69148356	69148409	54	*	X08405	595135	69080244	69147854	67611	-	501	upstream	501	PGM5P2
chr9	71320380	71320388	9	*	X08406	8395	71320330	71624092	303763	+	0	inside	49	PIP5K1B
chr9	71320398	71320408	11	*	X08407	8395	71320330	71624092	303763	+	0	inside	67	PIP5K1B
chr9	71736166	71736175	10	*	X08414	9414	71736180	71870124	133945	+	4	upstream	4	TJP2
chr9	72287395	72287409	15	*	X08418	320	72042449	72287275	244827	-	119	upstream	119	APBA1
chr9	72287447	72287459	13	*	X08419	320	72042449	72287275	244827	-	171	upstream	171	APBA1
chr9	72374931	72374948	18	*	X08420	375743	72324438	72374876	50439	-	54	upstream	54	PTAR1
chr9	72435350	72435389	40	*	X08421	138255	72435731	72521148	85418	+	341	upstream	341	C9orf135
chr9	72435350	72435389	40	*	X08421	494558	72434321	72435655	1335	-	0	inside	265	C9orf135-DT
chr9	74384057	74384065	9	*	X08429	23670	74298282	74383800	85519	-	256	upstream	256	CEMIP2
chr9	77567811	77567825	15	*	X08434	55071	77561499	77567802	6304	-	8	upstream	8	C9orf40
chr9	79520804	79520823	20	*	X08438	158471	79226292	79521003	294712	-	0	inside	179	PRUNE2
chr9	79792427	79792436	10	*	X08440	23230	79792361	80032399	240039	+	0	inside	65	VPS13A
chr9	79793729	79793737	9	*	X08441	100286938	79791672	79792833	1162	-	895	upstream	895	VPS13A-AS1
chr9	79793772	79793781	10	*	X08442	100286938	79791672	79792833	1162	-	938	upstream	938	VPS13A-AS1
chr9	80646201	80646213	13	*	X08447	2776	80335191	80646219	311029	-	0	inside	5	GNAQ
chr9	80646836	80646846	11	*	X08448	2776	80335191	80646219	311029	-	616	upstream	616	GNAQ
chr9	80912232	80912241	10	*	X08449	29968	80912059	80945009	32951	+	0	inside	172	PSAT1
chr9	84303533	84303541	9	*	X08456	7088	84198598	84303596	104999	-	0	inside	54	TLE1
chr9	84305473	84305481	9	*	X08457	7088	84198598	84303596	104999	-	1876	upstream	1876	TLE1
chr9	85678300	85678308	9	*	X08459	158158	85594500	85678043	83544	-	256	upstream	256	RASEF
chr9	86153209	86153217	9	*	X08465	257019	85857905	86153348	295444	-	0	inside	130	FRMD3
chr9	86595607	86595615	9	*	X08466	3190	86582998	86595569	12572	-	37	upstream	37	HNRNPK
chr9	86595607	86595615	9	*	X08466	80010	86595637	86618987	23351	+	21	upstream	21	RMI1
chr9	87282667	87282675	9	*	X08469	4915	87283466	87638505	355040	+	790	upstream	790	NTRK2
chr9	88357072	88357081	10	*	X08479	23287	88161454	88356944	195491	-	127	upstream	127	AGTPBP1
chr9	88556069	88556078	10	*	X08480	60560	88556057	88637217	81161	+	0	inside	11	NAA35
chr9	88556255	88556263	9	*	X08481	60560	88556057	88637217	81161	+	0	inside	197	NAA35
chr9	89656941	89656949	9	*	X08488	440173	89623366	89657041	33676	-	0	inside	91	LOC440173
chr9	91925834	91925843	10	*	X08492	100422936	91927140	91927221	82	+	1296	upstream	1296	MIR3153
chr9	91925834	91925843	10	*	X08492	1164	91926113	91931618	5506	+	269	upstream	269	CKS2
chr9	92218769	92218777	9	*	X08493	10912	92219927	92221469	1543	+	1149	upstream	1149	GADD45G
chr9	94124234	94124248	15	*	X08497	549	93976097	94124206	148110	-	27	upstream	27	AUH
chr9	94878459	94878469	11	*	X08502	10558	94793420	94877690	84271	-	768	upstream	768	SPTLC1
chr9	95055837	95055846	10	*	X08503	100124534	95054740	95054875	136	-	961	upstream	961	SNORA84
chr9	95055837	95055846	10	*	X08503	3376	94972490	95056038	83549	-	0	inside	191	IARS1
chr9	95709289	95709298	10	*	X08505	89846	95709601	95798518	88918	+	302	upstream	302	FGD3
chr9	95709300	95709308	9	*	X08506	89846	95709601	95798518	88918	+	292	upstream	292	FGD3
chr9	95709320	95709335	16	*	X08507	89846	95709601	95798518	88918	+	265	upstream	265	FGD3
chr9	95709337	95709350	14	*	X08508	89846	95709601	95798518	88918	+	250	upstream	250	FGD3
chr9	95709352	95709360	9	*	X08509	89846	95709601	95798518	88918	+	240	upstream	240	FGD3
chr9	95709431	95709439	9	*	X08510	89846	95709601	95798518	88918	+	161	upstream	161	FGD3
chr9	95820744	95820752	9	*	X08511	203328	95820989	95847415	26427	+	236	upstream	236	SUSD3
chr9	95946708	95946717	10	*	X08513	65268	95947212	96082854	135643	+	494	upstream	494	WNK2
chr9	96212800	96212810	11	*	X08515	23196	96214173	96328397	114225	+	1362	upstream	1362	FAM120A
chr9	98079960	98079977	18	*	X08524	2176	97861336	98079991	218656	-	0	inside	13	FANCC
chr9	98224940	98224950	11	*	X08527	100507346	98225891	98232301	6411	+	940	upstream	940	LOC100507346
chr9	98225249	98225257	9	*	X08528	100507346	98225891	98232301	6411	+	633	upstream	633	LOC100507346
chr9	99384046	99384054	9	*	X08545	8555	99262395	99382112	119718	-	1933	upstream	1933	CDC14B
chr9	100174292	100174302	11	*	X08548	23424	100174302	100258405	84104	+	0	overlapStart	0	TDRD7
chr9	100459610	100459621	12	*	X08551	7507	100437191	100459691	22501	-	0	inside	69	XPA
chr9	100615763	100615771	9	*	X08552	2304	100615537	100618997	3461	+	0	inside	225	FOXE1
chr9	100684889	100684899	11	*	X08554	51531	100666772	100684852	18081	-	36	upstream	36	TRMO
chr9	100686110	100686128	19	*	X08555	51531	100666772	100684852	18081	-	1257	upstream	1257	TRMO
chr9	100818774	100818783	10	*	X08557	54187	100818959	100845365	26407	+	175	upstream	175	NANS
chr9	100881266	100881275	10	*	X08562	9830	100831569	100881488	49920	-	0	inside	212	TRIM14
chr9	100881336	100881347	12	*	X08563	9830	100831569	100881488	49920	-	0	inside	140	TRIM14
chr9	100954769	100954777	9	*	X08564	7464	100883257	100954956	71700	-	0	inside	178	CORO2A
chr9	100955097	100955109	13	*	X08565	7464	100883257	100954956	71700	-	140	upstream	140	CORO2A
chr9	100955120	100955130	11	*	X08566	7464	100883257	100954956	71700	-	163	upstream	163	CORO2A
chr9	100955347	100955355	9	*	X08567	7464	100883257	100954956	71700	-	390	upstream	390	CORO2A
chr9	101017986	101017994	9	*	X08568	55357	100961280	101018003	56724	-	0	inside	8	TBC1D2
chr9	101471574	101471590	17	*	X08570	9568	101050364	101471479	421116	-	94	upstream	94	GABBR2
chr9	101558723	101558733	11	*	X08571	203286	101493611	101558794	65184	-	0	inside	60	ANKS6
chr9	102582842	102582852	11	*	X08573	8013	102584137	102629173	45037	+	1284	upstream	1284	NR4A3
chr9	102583343	102583353	11	*	X08574	8013	102584137	102629173	45037	+	783	upstream	783	NR4A3
chr9	102583386	102583397	12	*	X08575	8013	102584137	102629173	45037	+	739	upstream	739	NR4A3
chr9	102583973	102583996	24	*	X08576	8013	102584137	102629173	45037	+	140	upstream	140	NR4A3
chr9	102583999	102584007	9	*	X08577	8013	102584137	102629173	45037	+	129	upstream	129	NR4A3
chr9	102584016	102584024	9	*	X08578	8013	102584137	102629173	45037	+	112	upstream	112	NR4A3
chr9	102584274	102584282	9	*	X08579	8013	102584137	102629173	45037	+	0	inside	136	NR4A3
chr9	102584291	102584300	10	*	X08580	8013	102584137	102629173	45037	+	0	inside	153	NR4A3
chr9	102584307	102584316	10	*	X08581	8013	102584137	102629173	45037	+	0	inside	169	NR4A3
chr9	103235529	103235538	10	*	X08585	8577	103235520	103339918	104399	+	0	inside	8	TMEFF1
chr9	103791162	103791171	10	*	X08591	54886	103791031	104087417	296387	+	0	inside	130	PLPPR1
chr9	103791199	103791208	10	*	X08592	54886	103791031	104087417	296387	+	0	inside	167	PLPPR1
chr9	106856765	106856774	10	*	X08601	10592	106856541	106903700	47160	+	0	inside	223	SMC2
chr9	108320042	108320050	9	*	X08604	2218	108320411	108403399	82989	+	360	upstream	360	FKTN
chr9	108456813	108456822	10	*	X08606	55151	108456806	108538892	82087	+	0	inside	6	TMEM38B
chr9	111696251	111696260	10	*	X08613	54942	111696673	111703237	6565	+	412	upstream	412	ABITRAM
chr9	111696657	111696670	14	*	X08614	54942	111696673	111703237	6565	+	2	upstream	2	ABITRAM
chr9	111696657	111696670	14	*	X08614	8518	111629800	111696608	66809	-	48	upstream	48	ELP1
chr9	111929421	111929429	9	*	X08616	23732	111899581	111929571	29991	-	0	inside	141	FRRS1L
chr9	112083450	112083460	11	*	X08618	54566	111934254	112083021	148768	-	428	upstream	428	EPB41L4B
chr9	112260536	112260544	9	*	X08619	5774	112137974	112260593	122620	-	0	inside	48	PTPN3
chr9	112542605	112542613	9	*	X08620	445815	112542577	112934791	392215	+	0	inside	27	PALM2AKAP2
chr9	112810266	112810274	9	*	X08621	11217	112810878	112934791	123914	+	603	upstream	603	NA
chr9	112810605	112810613	9	*	X08622	11217	112810878	112934791	123914	+	264	upstream	264	NA
chr9	112810620	112810628	9	*	X08623	11217	112810878	112934791	123914	+	249	upstream	249	NA
chr9	113018833	113018842	10	*	X08625	7295	113006092	113018920	12829	-	0	inside	77	TXN
chr9	113018850	113018858	9	*	X08626	7295	113006092	113018920	12829	-	0	inside	61	TXN
chr9	113019707	113019715	9	*	X08627	7295	113006092	113018920	12829	-	786	upstream	786	TXN
chr9	114287465	114287474	10	*	X08631	158399	114287447	114340124	52678	+	0	inside	17	ZNF483
chr9	114362074	114362091	18	*	X08632	22949	114312002	114362135	50134	-	0	inside	43	PTGR1
chr9	114362114	114362125	12	*	X08633	22949	114312002	114362135	50134	-	0	inside	9	PTGR1
chr9	114362136	114362159	24	*	X08634	22949	114312002	114362135	50134	-	0	upstream	0	PTGR1
chr9	114362170	114362183	14	*	X08635	22949	114312002	114362135	50134	-	34	upstream	34	PTGR1
chr9	115248525	115248533	9	*	X08641	158405	115249248	115422706	173459	+	714	upstream	714	KIAA1958
chr9	115248848	115248856	9	*	X08642	158405	115249248	115422706	173459	+	391	upstream	391	KIAA1958
chr9	115248910	115248919	10	*	X08643	158405	115249248	115422706	173459	+	328	upstream	328	KIAA1958
chr9	115480797	115480831	35	*	X08645	58493	115448791	115480387	31597	-	409	upstream	409	INIP
chr9	115512684	115512693	10	*	X08646	401548	115513134	115637267	124134	+	440	upstream	440	SNX30
chr9	115653401	115653409	9	*	X08647	57864	115641200	115653193	11994	-	207	upstream	207	SLC46A2
chr9	115774494	115774502	9	*	X08648	169834	115759400	115774472	15073	-	21	upstream	21	ZNF883
chr9	116638592	116638601	10	*	X08654	114991	116638562	116818875	180314	+	0	inside	29	ZNF618
chr9	116916697	116916710	14	*	X08657	85301	116918231	117072975	154745	+	1520	upstream	1520	COL27A1
chr9	116916718	116916726	9	*	X08658	85301	116918231	117072975	154745	+	1504	upstream	1504	COL27A1
chr9	116916760	116916772	13	*	X08659	85301	116918231	117072975	154745	+	1458	upstream	1458	COL27A1
chr9	116916814	116916828	15	*	X08660	85301	116918231	117072975	154745	+	1402	upstream	1402	COL27A1
chr9	116917062	116917074	13	*	X08661	85301	116918231	117072975	154745	+	1156	upstream	1156	COL27A1
chr9	117160550	117160558	9	*	X08664	80709	117096433	117160752	64320	-	0	inside	193	AKNA
chr9	117268391	117268402	12	*	X08666	25861	117164360	117267736	103377	-	654	upstream	654	WHRN
chr9	117373512	117373520	9	*	X08670	203197	117373706	117408703	34998	+	185	upstream	185	TMEM268
chr9	117880329	117880338	10	*	X08671	3371	117781854	117880536	98683	-	0	inside	197	TNC
chr9	119449593	119449602	10	*	X08673	22954	119449581	119463579	13999	+	0	inside	11	TRIM32
chr9	123556786	123556825	40	*	X08688	26190	123519254	123555740	36487	-	1045	upstream	1045	FBXW2
chr9	123691615	123691623	9	*	X08690	7185	123664671	123691451	26781	-	163	upstream	163	TRAF1
chr9	123837212	123837222	11	*	X08691	11064	123837242	123939886	102645	+	19	upstream	19	CNTRL
chr9	123964220	123964228	9	*	X08692	51552	123940415	123964365	23951	-	0	inside	136	RAB14
chr9	124262229	124262239	11	*	X08695	2681	124207269	124262306	55038	-	0	inside	66	GGTA1
chr9	124922482	124922492	11	*	X08700	254956	124922190	124962367	40178	+	0	inside	291	MORN5
chr9	124922482	124922492	11	*	X08700	4702	124906338	124922098	15761	-	383	upstream	383	NDUFA8
chr9	124922499	124922510	12	*	X08701	4702	124906338	124922098	15761	-	400	upstream	400	NDUFA8
chr9	124991460	124991469	10	*	X08707	26468	124964856	124991091	26236	-	368	upstream	368	LHX6
chr9	126692399	126692407	9	*	X08714	57706	126141933	126692417	550485	-	0	inside	9	DENND1A
chr9	126772055	126772063	9	*	X08715	9355	126773889	126795442	21554	+	1825	upstream	1825	LHX2
chr9	128023735	128023743	9	*	X08730	26130	128024111	128127290	103180	+	367	upstream	367	GAPVD1
chr9	128024065	128024076	12	*	X08731	26130	128024111	128127290	103180	+	34	upstream	34	GAPVD1
chr9	128508875	128508883	9	*	X08734	5090	128509617	128729655	220039	+	733	upstream	733	PBX3
chr9	129374728	129374737	10	*	X08743	4010	129376722	129463311	86590	+	1984	upstream	1984	LMX1B
chr9	129885301	129885309	9	*	X08749	23452	129849628	129885044	35417	-	256	upstream	256	ANGPTL2
chr9	130186528	130186536	9	*	X08752	7633	130186653	130207651	20999	+	116	upstream	116	ZNF79
chr9	130213497	130213505	9	*	X08753	6136	130209953	130213711	3759	-	0	inside	205	RPL12
chr9	130213497	130213505	9	*	X08753	90678	130213765	130265780	52016	+	259	upstream	259	LRSAM1
chr9	130640167	130640175	9	*	X08759	203	130628759	130640022	11264	-	144	upstream	144	AK1
chr9	130694173	130694182	10	*	X08761	138429	130683808	130693076	9269	-	1096	upstream	1096	PIP5KL1
chr9	130966454	130966464	11	*	X08763	25792	130928344	130966662	38319	-	0	inside	197	CIZ1
chr9	130967304	130967312	9	*	X08764	25792	130928344	130966662	38319	-	641	upstream	641	CIZ1
chr9	131038471	131038479	9	*	X08767	2801	131018108	131038268	20161	-	202	upstream	202	GOLGA2
chr9	131038471	131038479	9	*	X08767	375757	131038425	131051268	12844	+	0	inside	45	SWI5
chr9	131038531	131038540	10	*	X08768	2801	131018108	131038268	20161	-	262	upstream	262	GOLGA2
chr9	131038531	131038540	10	*	X08768	375757	131038425	131051268	12844	+	0	inside	105	SWI5
chr9	131154789	131154797	9	*	X08772	100616335	131154900	131154987	88	+	102	upstream	102	MIR219B
chr9	131155411	131155420	10	*	X08773	407003	131154897	131154993	97	-	417	upstream	417	MIR219A2
chr9	131266979	131266988	10	*	X08774	2733	131266971	131304580	37610	+	0	inside	7	GLE1
chr9	131314853	131314861	9	*	X08775	6709	131314837	131395944	81108	+	0	inside	15	SPTAN1
chr9	131486576	131486585	10	*	X08780	100506100	131486741	131495522	8782	+	155	upstream	155	LOC100506100
chr9	131486576	131486585	10	*	X08780	84885	131483149	131486408	3260	-	167	upstream	167	ZDHHC12
chr9	131486644	131486654	11	*	X08781	100506100	131486741	131495522	8782	+	86	upstream	86	LOC100506100
chr9	131486644	131486654	11	*	X08781	84885	131483149	131486408	3260	-	235	upstream	235	ZDHHC12
chr9	131643293	131643301	9	*	X08783	56262	131644391	131680317	35927	+	1089	upstream	1089	LRRC8A
chr9	131843633	131843641	9	*	X08786	57171	131843383	131852717	9335	+	0	inside	249	DOLPP1
chr9	132244716	132244725	10	*	X08798	100506190	132245730	132275965	30236	+	1004	upstream	1004	LINC00963
chr9	132388690	132388701	12	*	X08801	28989	132388435	132397879	9445	+	0	inside	254	NTMT1
chr9	132388718	132388727	10	*	X08802	28989	132388435	132397879	9445	+	0	inside	282	NTMT1
chr9	132427327	132427336	10	*	X08803	51450	132427920	132484951	57032	+	583	upstream	583	PRRX2
chr9	132427925	132427933	9	*	X08804	51450	132427920	132484951	57032	+	0	inside	4	PRRX2
chr9	132565697	132565706	10	*	X08807	27348	132565432	132573560	8129	+	0	inside	264	TOR1B
chr9	132599082	132599091	10	*	X08808	51759	132589564	132597572	8009	-	1509	upstream	1509	C9orf78
chr9	132805551	132805562	12	*	X08811	23048	132649466	132805473	156008	-	77	upstream	77	FNBP1
chr9	133814388	133814403	16	*	X08819	84929	133777825	133814455	36631	-	0	inside	51	FIBCD1
chr9	133884754	133884764	11	*	X08821	10319	133884504	133968446	83943	+	0	inside	249	LAMC3
chr9	134152417	134152427	11	*	X08823	286336	134133465	134151906	18442	-	510	upstream	510	FAM78A
chr9	134152898	134152906	9	*	X08824	286336	134133465	134151906	18442	-	991	upstream	991	FAM78A
chr9	134378259	134378270	12	*	X08825	10585	134378289	134399193	20905	+	18	upstream	18	POMT1
chr9	134378284	134378296	13	*	X08826	10585	134378289	134399193	20905	+	0	overlapStart	0	POMT1
chr9	135285082	135285091	10	*	X08833	389799	135285611	135448675	163065	+	519	upstream	519	CFAP77
chr9	135456916	135456970	55	*	X08834	56751	135457993	135465640	7648	+	1022	upstream	1022	BARHL1
